"","year","iso3_o","iso3_d","dist","distw_harmonic","contig","comlang_off","comcol","col45","heg_o","heg_d","col_dep_ever","col_dep","gdp_o","gdp_d","pop_o","pop_d","comrelig","eu_o","eu_d","fta_wto","wto_o","wto_d"
"15393",1995,"LUX","MNE",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,21729574.912,NA,408.625,NA,NA,1,NA,NA,1,NA
"15394",1995,"LUX","MNG",6808,6808,0,0,0,0,0,0,0,0,21729574.912,1452164.992,408.625,2298.063,0,1,0,0,1,0
"15395",1995,"LUX","MOZ",8772,8428,0,0,0,0,0,0,0,0,21729574.912,2246791.424,408.625,15981.571,0.292836010456085,1,0,0,1,1
"15396",1995,"LUX","MRT",4018,4018,0,0,0,0,0,0,0,0,21729574.912,1415296.64,408.625,2334.388,0.00279000005684793,1,0,0,1,1
"15397",1995,"LUX","MUS",9238,9238,0,1,0,0,0,0,0,0,21729574.912,4040342.016,408.625,1122.457,0.290268003940582,1,0,0,1,1
"15398",1995,"LUX","MWI",7781,7675,0,0,0,0,0,0,0,0,21729574.912,1397454.08,408.625,9964.065,0.260459989309311,1,0,0,1,1
"15399",1995,"LUX","MYS",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,21729574.912,NA,408.625,NA,NA,1,NA,NA,1,NA
"15400",1995,"LUX","MYS",10145,10233,0,0,0,0,0,0,0,0,21729574.912,88832450.56,408.625,20725.374,0.0262080002576113,1,0,0,1,1
"15401",1995,"LUX","NAM",8067,8067,0,0,0,0,0,0,0,0,21729574.912,3942494.464,408.625,1654.214,0.185333997011185,1,0,0,1,1
"15402",1995,"LUX","NER",4020,4011,0,1,0,0,0,0,0,0,21729574.912,1880803.328,408.625,9167.078,0.00185999996028841,1,0,0,1,0
"15403",1995,"LUX","NGA",4791,4614,0,0,0,0,0,0,0,0,21729574.912,28546959.36,408.625,108424.828,0.114426001906395,1,0,0,1,1
"15404",1995,"LUX","NIC",9162,9162,0,0,0,0,0,0,0,0,21729574.912,4140470.016,408.625,4659.458,0.881237983703613,1,0,0,1,1
"15405",1995,"LUX","NLD",319,287,0,0,0,0,0,1,1,0,21729574.912,444781789.184,408.625,15459.006,0.401268005371094,1,1,1,1,1
"15406",1995,"LUX","NOR",1184,1184,0,0,0,0,0,0,0,0,21729574.912,148919844.864,408.625,4359.184,0.0145260002464056,1,0,1,1,1
"15407",1995,"LUX","NPL",6963,6938,0,0,0,0,0,0,0,0,21729574.912,4401104.384,408.625,20587.156,0,1,0,0,1,0
"15408",1995,"LUX","NZL",18323,18494,0,0,0,0,0,0,0,0,21729574.912,63437168.64,408.625,3673.4,0.178458005189896,1,0,0,1,1
"15409",1995,"LUX","OMN",5363,5410,0,0,0,0,0,0,0,0,21729574.912,13802600.448,408.625,2154.6,0.000942000013310462,1,0,0,1,0
"15410",1995,"LUX","PAK",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,21729574.912,NA,408.625,NA,NA,1,NA,NA,1,NA
"15411",1995,"LUX","PAK",5867,5816,0,0,0,0,0,0,0,0,21729574.912,60636069.888,408.625,126689.575,0.00474599981680512,1,0,0,1,1
"15412",1995,"LUX","PAN",8940,8940,0,0,0,0,0,0,0,0,21729574.912,7906100.224,408.625,2757.004,0.791123986244202,1,0,0,1,0
"15413",1995,"LUX","PER",10532,10456,0,0,0,0,0,0,0,0,21729574.912,52047687.68,408.625,23939.26,0.884754002094269,1,0,0,1,1
"15414",1995,"LUX","PHL",10477,10675,0,0,0,0,0,0,0,0,21729574.912,74119864.32,408.625,69606.537,0.782585978507996,1,0,0,1,1
"15415",1995,"LUX","PNG",14288,14288,0,0,0,0,0,0,0,0,21729574.912,4636113.408,408.625,4715.929,0.312047988176346,1,0,0,1,0
"15416",1995,"LUX","POL",1084,947,0,0,0,0,0,0,0,0,21729574.912,139412439.04,408.625,38594.997,0.753311991691589,1,0,1,1,1
"15417",1995,"LUX","PRI",7192,7201,0,0,0,0,0,0,0,0,21729574.912,42647330.816,408.625,3683.103,0.851562023162842,1,0,0,1,0
"15418",1995,"LUX","PRK",8546,8532,0,0,0,0,0,0,0,0,21729574.912,NA,408.625,21763.678,0,1,0,0,1,0
"15419",1995,"LUX","PRT",1713,1634,0,0,0,0,0,0,0,0,21729574.912,118133637.12,408.625,10026.176,0.875262022018433,1,1,1,1,1
"15420",1995,"LUX","PRY",10412,10396,0,0,0,0,0,0,0,0,21729574.912,9062131.712,408.625,4801.834,0.893028020858765,1,0,0,1,1
"15421",1995,"LUX","PSE",3097,3097,0,0,0,0,0,0,0,0,21729574.912,NA,408.625,2617,NA,1,0,0,1,0
"15422",1995,"LUX","QAT",4736,4733,0,0,0,0,0,0,0,0,21729574.912,8137911.808,408.625,501.154,0.0112680001184344,1,0,0,1,0
"15423",1995,"LUX","ROU",1618,1525,0,0,0,0,0,0,0,0,21729574.912,35477057.536,408.625,22684.271,0.0462660007178783,1,0,0,1,1
"15424",1995,"LUX","RUS",2214,2724,0,0,0,0,0,0,0,0,21729574.912,395528503.296,408.625,148141.006,0.0130200004205108,1,0,0,1,0
"15425",1995,"LUX","RWA",6157,6157,0,1,0,0,0,0,0,0,21729574.912,1293535.232,408.625,5663.838,0.518472015857697,1,0,0,1,0
"15426",1995,"LUX","SAU",4458,4319,0,0,0,0,0,0,0,0,21729574.912,142457683.968,408.625,18567.343,0.000942000013310462,1,0,0,1,0
"15427",1995,"LUX","SDN",4469,4520,0,0,0,0,0,0,0,0,21729574.912,NA,408.625,NA,0.0409319996833801,1,0,0,1,0
"15428",1995,"LUX","SDN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,21729574.912,NA,408.625,NA,NA,1,NA,NA,1,NA
"15429",1995,"LUX","SEN",4425,4421,0,1,0,0,0,0,0,0,21729574.912,4878718.976,408.625,8711.528,0.0520920008420944,1,0,0,1,1
"15430",1995,"LUX","SGP",10457,10457,0,0,0,0,0,0,0,0,21729574.912,87891558.4,408.625,3524.5,0.0440220013260841,1,0,0,1,1
"15431",1995,"LUX","SLE",4902,4902,0,0,0,0,0,0,0,0,21729574.912,870758.72,408.625,3927.105,0.0210360009223223,1,0,0,1,1
"15432",1995,"LUX","SLV",9239,9239,0,0,0,0,0,0,0,0,21729574.912,9500499.968,408.625,5748.013,0.89494800567627,1,0,0,1,1
"15433",1995,"LUX","SOM",6447,6253,0,0,0,0,0,0,0,0,21729574.912,NA,408.625,6346.44,0,1,0,0,1,0
"15434",1995,"LUX","SRB",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,21729574.912,NA,408.625,NA,NA,1,NA,NA,1,NA
"15435",1995,"LUX","SSD",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,21729574.912,NA,408.625,NA,NA,1,NA,NA,1,NA
"15436",1995,"LUX","SVK",821,821,0,0,0,0,0,0,0,0,21729574.912,25733042.176,408.625,5361.999,0.689207971096039,1,0,1,1,1
"15437",1995,"LUX","SVN",741,741,0,0,0,0,0,0,0,0,21729574.912,21274122.24,408.625,1989.872,0.664020001888275,1,0,0,1,1
"15438",1995,"LUX","SWE",1326,1132,0,0,0,0,0,0,0,0,21729574.912,264051982.336,408.625,8826.939,0.0212280005216599,1,1,1,1,1
"15439",1995,"LUX","SWZ",8767,8767,0,0,0,0,0,0,0,0,21729574.912,1698989.44,408.625,963.428,0.104507997632027,1,0,0,1,1
"15440",1995,"LUX","SYR",2908,2980,0,0,0,0,0,0,0,0,21729574.912,11396706.304,408.625,14338.24,0.0121139995753765,1,0,1,1,0
"15441",1995,"LUX","TCD",4239,4239,0,1,0,0,0,0,0,0,21729574.912,1445919.872,408.625,6980.351,0.196692004799843,1,0,0,1,0
"15442",1995,"LUX","TGO",4841,4841,0,1,0,0,0,0,0,0,21729574.912,1309382.784,408.625,4284.497,0.273221999406815,1,0,0,1,1
"15443",1995,"LUX","THA",9171,9159,0,0,0,0,0,0,0,0,21729574.912,168018558.976,408.625,58983.955,0.00374400010332465,1,0,0,1,1
"15444",1995,"LUX","TJK",5014,5014,0,0,0,0,0,0,0,0,21729574.912,1231523.072,408.625,5784.33,0,1,0,0,1,0
"15445",1995,"LUX","TKM",4306,4306,0,0,0,0,0,0,0,0,21729574.912,2482228.48,408.625,4188.01,0,1,0,0,1,0
"15446",1995,"LUX","TLS",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,21729574.912,NA,408.625,NA,NA,1,NA,NA,1,NA
"15447",1995,"LUX","TTO",7505,7505,0,0,0,0,0,0,0,0,21729574.912,5329213.952,408.625,1255.001,0.334524005651474,1,0,0,1,1
"15448",1995,"LUX","TUN",1458,1501,0,1,0,0,0,0,0,0,21729574.912,18030876.672,408.625,8957.5,0.000929999980144203,1,0,0,1,1
"15449",1995,"LUX","TUR",2017,2259,0,0,0,0,0,0,0,0,21729574.912,169485942.784,408.625,58522.32,0.000929999980144203,1,0,0,1,1
"15450",1995,"LUX","TWN",9574,9600,0,0,0,0,0,0,0,0,21729574.912,279013000,408.625,21267.653,0.0143100004643202,1,0,0,1,0
"15451",1995,"LUX","TZA",7028,6924,0,0,0,0,0,0,0,0,21729574.912,5255221.248,408.625,29944.302,0.263603985309601,1,0,0,1,1
"15452",1995,"LUX","UGA",6017,6017,0,0,0,0,0,0,0,0,21729574.912,5755819.008,408.625,20740.726,0.461508005857468,1,0,0,1,1
"15453",1995,"LUX","UKR",1742,1943,0,0,0,0,0,0,0,0,21729574.912,48213868.544,408.625,51512.299,0,1,0,0,1,0
"15454",1995,"LUX","URY",11186,11186,0,0,0,0,0,0,0,0,21729574.912,19297662.976,408.625,3224.383,0.553578019142151,1,0,0,1,1
"15455",1995,"LUX","USA",6074,7231,0,0,0,0,0,0,0,0,21729574.912,7664100179.968,408.625,266278.015,0.28423199057579,1,0,0,1,1
"15456",1995,"LUX","UZB",4874,4858,0,0,0,0,0,0,0,0,21729574.912,13350461.44,408.625,22785,0,1,0,0,1,0
"15457",1995,"LUX","VEN",7904,8007,0,0,0,0,0,0,0,0,21729574.912,74888740.864,408.625,22092.144,0.881760001182556,1,0,0,1,1
"15458",1995,"LUX","VNM",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,21729574.912,NA,408.625,NA,NA,1,NA,NA,1,NA
"15459",1995,"LUX","VNM",9854,9578,0,0,0,0,0,0,0,0,21729574.912,20736163.84,408.625,71995.499,0.0362939983606339,1,0,0,1,0
"15460",1995,"LUX","YEM",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,21729574.912,NA,408.625,NA,NA,1,NA,NA,1,NA
"15461",1995,"LUX","YEM",5122,5211,0,0,0,0,0,0,0,0,21729574.912,4258788.608,408.625,15018.201,1.20000004244503e-05,1,0,0,1,0
"15462",1995,"LUX","ZAF",9333,8941,0,0,0,0,0,0,0,0,21729574.912,151113089.024,408.625,39119.999,0.101400002837181,1,0,0,1,1
"15463",1995,"LUX","ZMB",7525,7406,0,0,0,0,0,0,0,0,21729574.912,3806982.656,408.625,8841.338,0.247488006949425,1,0,0,1,1
"15464",1995,"LUX","ZWE",7864,7917,0,0,0,0,0,0,0,0,21729574.912,7111270.912,408.625,11639.364,0.136488005518913,1,0,0,1,1
"15465",1995,"LVA","AFG",4186,4139,0,0,0,0,0,0,0,0,5235719.68,NA,2485.056,17586.073,9.92999994195998e-05,0,0,0,0,0
"15466",1995,"LVA","AGO",7359,7475,0,0,0,0,0,0,0,0,5235719.68,5039552.512,2485.056,12104.952,0.152952000498772,0,0,0,0,0
"15467",1995,"LVA","ALB",1764,1764,0,0,0,0,0,0,0,0,5235719.68,2424498.944,2485.056,3187.784,2.04999996640254e-05,0,0,0,0,0
"15468",1995,"LVA","ARE",4311,4335,0,0,0,0,0,0,0,0,5235719.68,65743667.2,2485.056,2346.305,0.00124590005725622,0,0,0,0,0
"15469",1995,"LVA","ARG",12731,12717,0,0,0,0,0,0,0,0,5235719.68,312569200.64,2485.056,34833.168,0.170519202947617,0,0,0,0,1
"15470",1995,"LVA","ARM",2377,2377,0,0,1,0,0,0,0,0,5235719.68,1468317.312,2485.056,3223.173,0,0,0,0,0,0
"15471",1995,"LVA","AUS",15308,14889,0,0,0,0,0,0,0,0,5235719.68,368022716.416,2485.056,18072.001,0.0870072022080421,0,0,0,0,1
"15472",1995,"LVA","AUT",1103,1103,0,0,0,0,0,0,0,0,5235719.68,240457629.696,2485.056,7948.278,0.170781597495079,0,1,1,0,1
"15473",1995,"LVA","AZE",2616,2586,0,0,1,0,0,0,0,0,5235719.68,3052467.456,2485.056,7685,9.33999981498346e-05,0,0,0,0,0
"15474",1995,"LVA","BDI",6705,6705,0,0,0,0,0,0,0,0,5235719.68,1000428.416,2485.056,6209.923,0.149415895342827,0,0,0,0,1
"15475",1995,"LVA","BEL",1458,1448,0,0,0,0,0,0,0,0,5235719.68,289122615.296,2485.056,10136.811,0.164365097880363,0,1,1,0,1
"15476",1995,"LVA","BEN",5922,5831,0,0,0,0,0,0,0,0,5235719.68,2169627.136,2485.056,5985.658,0.0376331992447376,0,0,0,0,0
"15477",1995,"LVA","BFA",5409,5476,0,0,0,0,0,0,0,0,5235719.68,2379517.952,2485.056,10089.876,0.0186790004372597,0,0,0,0,1
"15478",1995,"LVA","BGD",6398,6423,0,0,0,0,0,0,0,0,5235719.68,37939752.96,2485.056,119869.583,0.00073189998511225,0,0,0,0,1
"15479",1995,"LVA","BGR",1586,1591,0,0,0,0,0,0,0,0,5235719.68,13069094.912,2485.056,8406.067,0.00148460001219064,0,0,0,0,0
"15480",1995,"LVA","BHR",4011,4011,0,0,0,0,0,0,0,0,5235719.68,5849467.904,2485.056,563.73,0.00282000005245209,0,0,0,0,1
"15481",1995,"LVA","BIH",1512,1512,0,0,0,0,0,0,0,0,5235719.68,1866572.928,2485.056,3520.996,0.0329799987375736,0,0,0,0,0
"15482",1995,"LVA","BLR",404,447,1,0,1,0,0,0,0,0,5235719.68,13972637.696,2485.056,10194,0.0254800003021955,0,0,0,0,0
"15483",1995,"LVA","BOL",11664,11609,0,0,0,0,0,0,0,0,5235719.68,6715164.672,2485.056,7635.362,0.171592995524406,0,0,0,0,1
"15484",1995,"LVA","BRA",11077,10486,0,0,0,0,0,0,0,0,5235719.68,768951320.576,2485.056,161890.823,0.16543610394001,0,0,0,0,1
"15485",1995,"LVA","BRN",9601,9601,0,0,0,0,0,0,0,0,5235719.68,4734020.096,2485.056,295.003,0.00743919983506203,0,0,0,0,1
"15486",1995,"LVA","BWA",9043,9043,0,0,0,0,0,0,0,0,5235719.68,4730599.936,2485.056,1583.453,0.0548960007727146,0,0,0,0,1
"15487",1995,"LVA","CAF",5852,5852,0,0,0,0,0,0,0,0,5235719.68,1115389.696,2485.056,3275.695,0.130745202302933,0,0,0,0,1
"15488",1995,"LVA","CAN",6788,6810,0,0,0,0,0,0,0,0,5235719.68,602021298.176,2485.056,29354,0.126548603177071,0,0,0,0,1
"15489",1995,"LVA","CHE",1503,1570,0,0,0,0,0,0,0,0,5235719.68,341759000.576,2485.056,7040.687,0.157008305191994,0,0,0,0,1
"15490",1995,"LVA","CHL",13325,13338,0,0,0,0,0,0,0,0,5235719.68,71349198.848,2485.056,14440.103,0.152100995182991,0,0,0,0,1
"15491",1995,"LVA","CHN",7576,7004,0,0,0,0,0,0,0,0,5235719.68,728007573.504,2485.056,1204854.98,2.40000008489005e-06,0,0,0,0,0
"15492",1995,"LVA","CIV",6232,6201,0,0,0,0,0,0,0,0,5235719.68,11000145.92,2485.056,14217.43,0.0403209999203682,0,0,0,0,1
"15493",1995,"LVA","CMR",6003,5926,0,0,0,0,0,0,0,0,5235719.68,8733230.08,2485.056,13929.575,0.0892430022358894,0,0,0,0,1
"15494",1995,"LVA","COD",6839,6910,0,0,0,0,0,0,0,0,5235719.68,5643439.616,2485.056,42012.524,0.128979399800301,0,0,0,0,0
"15495",1995,"LVA","COG",6833,6867,0,0,0,0,0,0,0,0,5235719.68,2116003.84,2485.056,2720.633,0.133207395672798,0,0,0,0,0
"15496",1995,"LVA","COL",10076,9995,0,0,0,0,0,0,0,0,5235719.68,92507275.264,2485.056,36573.895,0.177081197500229,0,0,0,0,1
"15497",1995,"LVA","CRI",10164,10163,0,0,0,0,0,0,0,0,5235719.68,11722356.736,2485.056,3478.197,0.172887995839119,0,0,0,0,1
"15498",1995,"LVA","CUB",8826,8805,0,0,0,0,0,0,0,0,5235719.68,30428639.232,2485.056,10932.013,0.0593679994344711,0,0,0,0,1
"15499",1995,"LVA","CYP",2520,2520,0,0,0,0,0,0,0,0,5235719.68,9250143.232,2485.056,855.389,0.00323050003498793,0,0,0,0,1
"15500",1995,"LVA","CZE",996,996,0,0,0,0,0,0,0,0,5235719.68,59537113.088,2485.056,10327.253,0.0778300017118454,0,0,0,0,1
"15501",1995,"LVA","DEU",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,5235719.68,NA,2485.056,NA,NA,0,NA,NA,0,NA
"15502",1995,"LVA","DEU",845,1081,0,0,0,0,0,0,0,0,5235719.68,2590500978.688,2485.056,81678.055,0.129124015569687,0,1,1,0,1
"15503",1995,"LVA","DJI",5291,5291,0,0,0,0,0,0,0,0,5235719.68,497723.968,2485.056,663.999,0.0125665999948978,0,0,0,0,1
"15504",1995,"LVA","DNK",727,727,0,0,0,0,0,0,0,0,5235719.68,185006964.736,2485.056,5233.373,0.135324195027351,0,1,1,0,1
"15505",1995,"LVA","DOM",8542,8534,0,0,0,0,0,0,0,0,5235719.68,16358496.256,2485.056,7977.966,0.177785992622375,0,0,0,0,1
"15506",1995,"LVA","DZA",2736,2754,0,0,0,0,0,0,0,0,5235719.68,41764052.992,2485.056,29315.462,0.00100910000037402,0,0,0,0,0
"15507",1995,"LVA","ECU",11055,10951,0,0,0,0,0,0,0,0,5235719.68,24432379.904,2485.056,11315.8,0.178127005696297,0,0,0,0,0
"15508",1995,"LVA","EGY",3041,3016,0,0,0,0,0,0,0,0,5235719.68,60159246.336,2485.056,61168.396,0.000727800012100488,0,0,0,0,1
"15509",1995,"LVA","ERI",4785,4785,0,0,0,0,0,0,0,0,5235719.68,578015.616,2485.056,3407.812,NA,0,0,0,0,0
"15510",1995,"LVA","ESP",2717,2622,0,0,0,0,0,0,0,0,5235719.68,612939661.312,2485.056,39387.016,0.176498994231224,0,1,1,0,1
"15511",1995,"LVA","EST",280,280,1,0,1,0,0,0,0,0,5235719.68,4362191.36,2485.056,1436.634,0.0967000126838684,0,0,0,0,0
"15512",1995,"LVA","ETH",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,5235719.68,NA,2485.056,NA,NA,0,NA,NA,0,NA
"15513",1995,"LVA","ETH",5465,5430,0,0,0,0,0,0,0,0,5235719.68,7663994.88,2485.056,57023.518,0.00666340021416545,0,0,0,0,0
"15514",1995,"LVA","FIN",362,384,0,0,0,0,0,0,0,0,5235719.68,134199345.152,2485.056,5107.79,0.131452992558479,0,1,1,0,1
"15515",1995,"LVA","FRA",1708,1776,0,0,0,0,0,0,0,0,5235719.68,1609892233.216,2485.056,59540.71,0.142434999346733,0,1,1,0,1
"15516",1995,"LVA","GAB",6406,6406,0,0,0,0,0,0,0,0,5235719.68,4958845.44,2485.056,1080.477,0.14517280459404,0,0,0,0,1
"15517",1995,"LVA","GBR",1681,1710,0,0,0,0,0,0,0,0,5235719.68,1235567247.36,2485.056,58019.032,0.046544399112463,0,1,1,0,1
"15518",1995,"LVA","GEO",2251,2251,0,0,0,0,0,0,0,0,5235719.68,2693731.84,2485.056,4734,0.00183099997229874,0,0,0,0,0
"15519",1995,"LVA","GHA",6085,6044,0,0,0,0,0,0,0,0,5235719.68,6464389.632,2485.056,16760.925,0.0704277008771896,0,0,0,0,1
"15520",1995,"LVA","GIN",6178,6178,0,0,0,0,0,0,0,0,5235719.68,3693753.344,2485.056,7837.173,0.00221200007945299,0,0,0,0,1
"15521",1995,"LVA","GMB",5931,5931,0,0,0,0,0,0,0,0,5235719.68,785999.872,2485.056,1065.746,0.00410680007189512,0,0,0,0,0
"15522",1995,"LVA","GNB",6037,6037,0,0,0,0,0,0,0,0,5235719.68,253966.912,2485.056,1139.667,0.0194483008235693,0,0,0,0,1
"15523",1995,"LVA","GNQ",6240,6240,0,0,0,0,0,0,0,0,5235719.68,141853.36,2485.056,441.829,0.136675506830215,0,0,0,0,0
"15524",1995,"LVA","GRC",2112,2046,0,0,0,0,0,0,0,0,5235719.68,137383436.288,2485.056,10634.385,0.000870499992743134,0,1,1,0,1
"15525",1995,"LVA","GTM",10074,10074,0,0,0,0,0,0,0,0,5235719.68,14656917.504,2485.056,9983.861,0.17798900604248,0,0,0,0,1
"15526",1995,"LVA","HKG",7964,7964,0,0,0,0,0,0,0,0,5235719.68,144652910.592,2485.056,6156.1,0.0249534994363785,0,0,0,0,1
"15527",1995,"LVA","HND",9945,9912,0,0,0,0,0,0,0,0,5235719.68,3911053.056,2485.056,5591.935,0.178022101521492,0,0,0,0,1
"15528",1995,"LVA","HRV",1359,1359,0,0,0,0,0,0,0,0,5235719.68,22387562.496,2485.056,4669,0.139795199036598,0,0,0,0,0
"15529",1995,"LVA","HTI",8681,8681,0,0,0,0,0,0,0,0,5235719.68,2695499.776,2485.056,7838.241,0.168380007147789,0,0,0,0,0
"15530",1995,"LVA","HUN",1106,1106,0,0,0,0,0,0,0,0,5235719.68,46166298.624,2485.056,10328.965,0.128554001450539,0,0,0,0,1
"15531",1995,"LVA","IDN",10143,10104,0,0,0,0,0,0,0,0,5235719.68,NA,2485.056,194979.249,0.0117253996431828,0,0,0,0,1
"15532",1995,"LVA","IDN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,5235719.68,NA,2485.056,NA,NA,0,NA,NA,0,NA
"15533",1995,"LVA","IND",5800,5887,0,0,0,0,0,0,0,0,5235719.68,366599634.944,2485.056,955804.382,0.00392859987914562,0,0,0,0,1
"15534",1995,"LVA","IRL",1960,1960,0,0,0,0,0,0,0,0,5235719.68,69070782.464,2485.056,3608.841,0.174997001886368,0,1,1,0,1
"15535",1995,"LVA","IRN",3121,3190,0,0,0,0,0,0,0,0,5235719.68,90829496.32,2485.056,60468.353,0.000279900006717071,0,0,0,0,0
"15536",1995,"LVA","IRQ",3045,3021,0,0,0,0,0,0,0,0,5235719.68,NA,2485.056,20363.138,0.00337180006317794,0,0,0,0,0
"15537",1995,"LVA","ISR",2883,2883,0,0,0,0,0,0,0,0,5235719.68,99319562.24,2485.056,5545,0.0021100000012666,0,0,0,0,1
"15538",1995,"LVA","ITA",1868,1763,0,0,0,0,0,0,0,0,5235719.68,1171213647.872,2485.056,56844.303,0.151988103985786,0,1,1,0,1
"15539",1995,"LVA","JAM",8990,8990,0,0,0,0,0,0,0,0,5235719.68,5813471.744,2485.056,2480,0.0957271009683609,0,0,0,0,1
"15540",1995,"LVA","JOR",2923,2913,0,0,0,0,0,0,0,0,5235719.68,6727446.528,2485.056,4195,0.00361000001430511,0,0,0,0,0
"15541",1995,"LVA","JPN",8102,8003,0,0,0,0,0,0,0,0,5235719.68,5333925756.928,2485.056,125439.003,0.00236100004985929,0,0,0,0,1
"15542",1995,"LVA","KAZ",3954,3474,0,0,1,0,0,0,0,0,5235719.68,20374306.816,2485.056,15815.626,0.00832699984312057,0,0,0,0,0
"15543",1995,"LVA","KEN",6556,6591,0,0,0,0,0,0,0,0,5235719.68,9046320.128,2485.056,27418.077,0.0752670019865036,0,0,0,0,1
"15544",1995,"LVA","KGZ",3841,3841,0,0,1,0,0,0,0,0,5235719.68,1661018.496,2485.056,4560.4,7.00000018696301e-05,0,0,0,0,0
"15545",1995,"LVA","KHM",8380,8380,0,0,0,0,0,0,0,0,5235719.68,3441205.504,2485.056,10769.198,0.000325400003930554,0,0,0,0,0
"15546",1995,"LVA","KOR",7302,7409,0,0,0,0,0,0,0,0,5235719.68,559329574.912,2485.056,45092.991,0.0242999996989965,0,0,0,0,1
"15547",1995,"LVA","KWT",3586,3586,0,0,0,0,0,0,0,0,5235719.68,27191687.168,2485.056,1586.123,0.00405809981748462,0,0,0,0,1
"15548",1995,"LVA","LAO",7655,7655,0,0,0,0,0,0,0,0,5235719.68,1763536.256,2485.056,4871.472,0.00173899997025728,0,0,0,0,0
"15549",1995,"LVA","LBN",2703,2703,0,0,0,0,0,0,0,0,5235719.68,11718795.264,2485.056,3033.406,0.0673314034938812,0,0,0,0,0
"15550",1995,"LVA","LBR",6389,6389,0,0,0,0,0,0,0,0,5235719.68,134800,2485.056,2079.921,0.0297052003443241,0,0,0,0,0
"15551",1995,"LVA","LBY",2802,2797,0,0,0,0,0,0,0,0,5235719.68,25541380.096,2485.056,4747.619,0.000603099993895739,0,0,0,0,0
"15552",1995,"LVA","LKA",7340,7340,0,0,0,0,0,0,0,0,5235719.68,13029697.536,2485.056,18136,0.0129471998661757,0,0,0,0,1
"15553",1995,"LVA","LSO",9564,9564,0,0,0,0,0,0,0,0,5235719.68,859092.096,2485.056,1753.824,0.121187999844551,0,0,0,0,1
"15554",1995,"LVA","LTU",262,262,1,0,1,0,0,0,0,0,5235719.68,7904896,2485.056,3629.102,NA,0,0,0,0,0
"15555",1995,"LVA","LUX",1444,1444,0,0,0,0,0,0,0,0,5235719.68,21729574.912,2485.056,408.625,0.170952007174492,0,1,1,0,1
"15556",1995,"LVA","MAR",3536,3492,0,0,0,0,0,0,0,0,5235719.68,37183959.04,2485.056,26833.094,0.000463400006992742,0,0,0,0,1
"15557",1995,"LVA","MDA",1153,1153,0,0,1,0,0,0,0,0,5235719.68,1752995.328,2485.056,3675.099,0,0,0,0,0,0
"15558",1995,"LVA","MDG",8686,8691,0,0,0,0,0,0,0,0,5235719.68,3159901.184,2485.056,13452.526,0.0783417001366615,0,0,0,0,1
"15559",1995,"LVA","MEX",10044,9891,0,0,0,0,0,0,0,0,5235719.68,343792779.264,2485.056,95392.647,0.174045994877815,0,0,0,0,1
"15560",1995,"LVA","MKD",1673,1673,0,0,0,0,0,0,0,0,5235719.68,4449375.744,2485.056,1967.013,0.00235010008327663,0,0,0,0,0
"15561",1995,"LVA","MLI",5623,5628,0,0,0,0,0,0,0,0,5235719.68,2466160.128,2485.056,8988.853,0.00163600000087172,0,0,0,0,1
"15562",1995,"LVA","MMR",7369,7272,0,0,0,0,0,0,0,0,5235719.68,NA,2485.056,45329.861,0.00615359982475638,0,0,0,0,1
"15563",1995,"LVA","MNE",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,5235719.68,NA,2485.056,NA,NA,0,NA,NA,0,NA
"15564",1995,"LVA","MNG",5364,5364,0,0,0,0,0,0,0,0,5235719.68,1452164.992,2485.056,2298.063,1.39999997372797e-06,0,0,0,0,0
"15565",1995,"LVA","MOZ",9222,8819,0,0,0,0,0,0,0,0,5235719.68,2246791.424,2485.056,15981.571,0.0667489990592003,0,0,0,0,1
"15566",1995,"LVA","MRT",5440,5440,0,0,0,0,0,0,0,0,5235719.68,1415296.64,2485.056,2334.388,0.000645400024950504,0,0,0,0,1
"15567",1995,"LVA","MUS",9096,9096,0,0,0,0,0,0,0,0,5235719.68,4040342.016,2485.056,1122.457,0.0580694004893303,0,0,0,0,1
"15568",1995,"LVA","MWI",8123,8026,0,0,0,0,0,0,0,0,5235719.68,1397454.08,2485.056,9964.065,0.0946632027626038,0,0,0,0,1
"15569",1995,"LVA","MYS",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,5235719.68,NA,2485.056,NA,NA,0,NA,NA,0,NA
"15570",1995,"LVA","MYS",8963,9030,0,0,0,0,0,0,0,0,5235719.68,88832450.56,2485.056,20725.374,0.00711939996108413,0,0,0,0,1
"15571",1995,"LVA","NAM",8834,8834,0,0,0,0,0,0,0,0,5235719.68,3942494.464,2485.056,1654.214,0.125284001231194,0,0,0,0,1
