country,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Panama,168.85858999957918,174.70566715463352,201.04563860512403,176.20762237393234,186.75515549277793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,NA,NA,NA,NA,NA,NA,38.70253501962216,52.069389115838305,87.45703850307976,189.7898531256923,228.7640768447574,250.14770225506433,250.90713290228211,248.19901666568342,232.35396995771944,218.80562484222472,213.69150813083058,226.66333780651928,270.15582720346134,227.45295399048868,231.386196245396,250.87960747785885,233.6582731074644,190.17042002326215,195.70506118783888,191.80407855239227,229.0843218521699,227.35493670714717,243.29464927898502,231.65323493284103
Canada,16737.953414163923,15370.589838902099,14164.226261945421,14654.003635774521,15286.61321304594,15036.229607342199,15434.859695907278,15513.166421574093,15798.781430866375,16396.747734312426,17117.880768806037,17913.50965957572,19530.36854290696,21047.39830550691,22008.683207035137,19878.435039303666,20550.218731022178,19541.273675264187,18063.64554704025,18358.293176220428,21092.047727432724,21371.819954275506,25816.382083795277,25697.17533255984,25427.452367967813,26296.45888109096,26131.55783890501,25597.984662063183,27227.653114122786,29065.922006541176
United States of America,591579.8357920337,559401.1583308802,556507.3244786628,543941.2631001453,545279.8161159527,566381.0092363426,570980.95764428,641102.5301548233,729680.5568943507,795293.5171522859,831923.8660366996,843911.6623393028,866430.4709054182,929457.8235908422,1002596.4174101321,1031257.143286537,1019045.9408180772,962443.2343391137,888413.2166514962,833765.0167489545,814831.4026711022,812331.0399264537,803961.2266082414,828158.307883763,875217.3627461466,916416.6382654813,906594.2544182539,896121.2033945028,916014.7,968381.5948509097
Argentina,4746.855045988197,4212.023388567277,4141.5609623112905,4175.103017483216,4302.712802114079,4098.590742227308,4037.463306618525,3440.660460916314,3543.9078420936894,3646.7928894447828,3830.618528450559,3949.791760452075,4272.616604953264,4245.469053928254,4575.50724978847,4527.539742280847,4462.623013078109,4407.555554910119,4938.490763004887,5109.072735409539,5059.663605152611,4922.476798035461,5336.910884399666,4748.767464540277,4320.495514880484,4028.653359700693,3968.2966780161114,4459.458149913749,4882.352998999768,3912.758951094435
Bolivia,332.9584411560599,326.8752716291619,396.3300940706729,489.85350764304525,390.93502147267816,389.7051558807252,446.9547064023589,400.2658420127964,456.0001233049706,434.0979409247508,412.5205673309991,402.3788244640312,422.0559657561273,639.0991269064117,500.7202475655336,874.854480567968,580.4610518675167,685.2399487488568,731.8659381834987,767.2225833978796,683.9392592142635,590.5013994548226,637.1249259107503,651.9130545273622,629.9845600914706,536.2044083062627,559.2107337771475,439.43140654745554,588.816403688688,628.6743858827275
Brazil,15357.300789298431,14281.463588298713,14183.466809061818,15245.852166997423,15618.00848671866,16917.614914487065,19595.292561677976,19856.891334796255,15840.919334973978,16459.42088781262,17808.96276447588,18440.46078436946,19887.14921292457,21155.798511894358,23067.557266410684,25616.387469941128,24812.88117697035,25289.99449305321,25427.620488159337,25936.09574118138,25335.047912644604,24048.911728507657,25616.549434215292,27316.3496347722,26138.502621233234,25021.940974065787,23698.822513864965,22215.248419311,21788.291072488297,21692.955020163023
Chile,2570.250184477262,2591.125474526301,2765.44014406186,2876.868609240275,2976.3835383826718,3129.549995236265,3200.0760206869822,3184.691400064119,3612.568272512447,4095.415641041291,4210.656871472848,4797.3797442920095,4723.406712243458,5013.699535720498,4508.650628506686,5072.8227391544915,5406.726963022706,5074.448272875211,5134.654911334888,5210.429391058227,5197.004156645991,5368.120815930301,5629.543441379505,5617.469654785659,5614.836078926566,6212.43882911111,5642.64660105889,5206.785474511362,5470.078568904184,5521.433592624322
Colombia,3595.2746255014267,5573.0173353974415,3582.9578647688595,4279.901695052141,4554.023163963129,4621.992286197784,5083.352102231295,5337.574431931385,5606.943207395089,5984.679213017105,6092.714425225952,6442.221747894034,6834.202069725893,8078.230873581451,8486.324805521188,8421.652724751128,7839.404624070522,8391.231889784269,9137.210916822149,9011.284946642883,9058.107757432117,8930.846806114085,9530.239295689711,9366.26950890825,10069.408705030773,10393.788496147814,10846.352571311509,10622.124373460249,10779.238341591623,12246.46644504658
Ecuador,8994.225011806182,6377.108082323454,5812.670855690827,4698.880550320807,1664.0994466912198,762.6049761012436,799.6291752346082,934.8880003487391,1267.5731297246539,1185.3148120004414,1558.8619913287373,1502.7538140142321,2026.1006232062873,2348.4962917793778,2644.3652447538448,2743.5811926217457,3077.174788302966,3090.1749926080065,3177.9471248482882,3124.6818031123516,2801.6055115468703,2664.6193047735683,2600.225035313776,2697.812525725921,2475.985227589169,2495.3118444189495,2547.5251022779894,2643.788317732389,2692,2648.400913451365
Guyana,12.12614603926254,10.932099901633928,NA,NA,NA,26.020421617004644,29.72720780513167,33.28321677608725,31.34554892904032,41.47662032139056,32.691936526108684,31.80555593924429,37.31132934324333,42.45205709792846,42.022887922605136,40.47338245443041,40.29431286650353,40.78763560763762,42.173557062982844,46.95357220718489,56.07499432888274,61.964600292907974,69.94434612677884,72.13681481266458,77.1711714652031,87.20793919808395,83.08420621125926,90.25254188623758,109.67487253633665,195.52531524539015
Paraguay,316.3644248500084,294.72551421165923,242.6385840083961,225.74814971272517,202.4682862236085,196.42394608811057,178.59064204131036,172.235694165162,153.977257220851,182.55187693849257,162.09265913206994,185.5784532449033,190.43337464739133,190.36598475801983,211.58039329503555,234.14908098209875,266.7703642177489,305.7596180498863,336.33099750223306,354.9088604301951,389.4992829455063,361.9675784405955,351.16284447777053,382.6589292854623,387.2961338526353,407.0536709318258,391.55864023673763,366.3317695816119,397.5794853625594,413.37544327081633
Peru,2395.5542359299025,2310.2623534468266,1950.6543368276496,1937.6168515899249,1879.0796449107447,1717.1096096326512,1677.5235055798223,1558.9217372199196,1600.7406495181376,1567.5457993012185,1943.534653679084,2031.260631149792,1968.177618081958,1962.6166535890989,2413.7747121257084,2628.9013729731105,2679.7910135039438,3005.7966000476963,3465.2553558704644,3427.40322615091,3827.3953941878704,3000.0293272977137,2961.4900023054265,2917.3469513885707,3011.8442533639004,2978.522451429112,3152.268242889259,3052.586753825434,3308.611848313437,2510.2711632230853
Uruguay,1031.0369642865485,1108.4116486651576,1094.8076583937352,1092.0517463873243,1121.202487061994,1105.5534469434886,1097.0096776723046,1011.1589346765983,879.9974548093167,850.0692578507008,861.0330925584931,900.0656162774255,859.714845922711,970.6092822388762,992.722402421982,1082.9278445230025,1052.9403284166992,1148.2582969916648,1205.3935361052427,1243.8128353199668,1261.5635133262106,1292.519801386832,1365.3719655182515,1484.1613501347126,1432.9373298720361,1469.5197204936371,1616.0717004263588,1459.4189783055888,1511.4497603037178,1714.87484474971
Venezuela,0.5804408794744271,0.4191870254717114,0.6874788014136578,0.5342316909125092,0.46410183633408114,0.5693927446819004,0.5755637549419536,0.422732550320032,0.41158127081733287,0.583485950051783,1.022935583294359,1.2593924721419574,1.2718170842262857,1.2689825896817097,0.7154100440153118,0.6605640913459554,0.7800687032937007,0.9211910294338826,1.0968735466165855,0.6549034314652283,0.49801259530391534,0.26676459038243816,2.040971807288038,2.4499236147236134,18.91999164003598,11.642118967395279,2.201656581110422,5.078303913279296,3.9170573402045368,NA
Australia,14186.982175905921,14013.227248837471,14264.567604625106,14962.875512745803,15694.8711397044,15652.04048735273,16271.698301303199,16971.34988702211,17287.389538320243,18000.13479131638,18628.7580299808,19624.194132903973,20829.87968189217,21589.398270967245,23215.771457915373,23485.821707455296,23160.45480619062,22348.82452933725,22154.707588483558,24045.066406178285,26505.108067740402,29024.273248034762,28972.361302563226,28280.615014443374,29047.3011809257,30467.029839480947,32539.917935008518,32764.33583841973,32387.98979774595,33005.837975733215
Fiji,49.8812743623146,45.726711076915045,42.89333964250916,40.757327380641186,41.750860343052814,60.05642349726109,63.084867801199536,56.657104263218066,56.88175299600449,63.45490495580918,55.720773643389656,69.80401783845342,86.60012291998285,56.4079030812228,64.23824080441591,59.729164877475746,62.75889973799608,59.01140862285426,57.88171207048529,75.96124367483762,47.45628879414943,58.26266099197538,76.87644812348992,80.59595797914551,79.35945694177705,73.96944961760718,68.08468780563271,68.31389153137789,73.34829746573489,74.4174470119577
New Zealand,2044.7895215498152,2061.460394355898,2019.746325622689,2022.4295797559898,2049.8987572057317,2058.6691301924448,2011.8344739570343,1935.5986621038587,1909.280178832346,1788.724757056805,1767.2945963495067,1955.4529223077534,1973.2705429128844,1913.9139657142946,2008.7113482785596,2045.5367236111838,1977.980749397609,1923.6460490328234,1878.510560643235,1874.276999167913,1933.3474360355012,2132.8511478297664,2284.6254418610165,2495.1006547572315,3036.9227724956986,3126.4552923342444,2853.7018749396666,2891.1557130006267,3029.024714665751,2958.919226899459
Papua New Guinea,122.39601700705886,157.76915525920782,167.13731966091385,132.6253121690671,102.6573735916715,90.53058115342729,75.74202436834538,52.53450763535417,47.5249629791986,53.21471496131814,62.78023506925911,62.106475884026224,74.9222577367894,61.66247316919279,77.87416918686515,64.54360237459298,74.64951271293648,108.14647538489726,105.44943216088879,117.50637918308682,110.77914365512278,93.06545292182247,91.7359561589518,89.53016267033148,99.91201657783621,101.6618024185799,90.57380500345134,133.40856252713203,97.04925702319159,94.02165958935481
Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.23648856145516,181.21645893111813,183.20136595227055,282.0145510941086,245.7728160821376,276.5812844230407,295.7624523372949,290.91078034571524,218.00997848697125,200.98816300381708,245.14802375419688,196.04861312126363,194.21449555817472,190.9629364933809,208.56389832298203,249.95251708854883,289.17854406262717,294.324758298531,NA,NA,NA
Bangladesh,1290.8174340194143,1348.0975142300376,1434.8206429627216,1455.2880855013468,1508.5606224649182,1575.0668716733396,1573.8208432045942,1526.8691755189825,1531.6011335757325,1560.62833211562,1582.054407926487,1702.8454662425204,1792.0393505599313,1770.5391781374212,2065.656056233328,2487.403627170963,2636.204421308292,2773.2428730980396,2763.6248773258058,2953.928092009607,3336.97080769844,3667.487589618048,3573.397867501071,3934.3958854581656,4492.2605015468935,4567.9708627810305,4524.912956622128,4008.1093288845827,3782.793038256228,3934.759682548226
India,22010.06932863971,22409.126341320578,24806.1768176526,25881.006424966152,30077.519741641798,31036.356720556512,32117.31354317225,32017.902588636764,32732.78111804049,38022.11693106038,40464.024595783565,40791.88173883693,41284.6514347432,46827.11940672807,55131.6576779318,55353.35688654983,55862.06074813838,55578.57064885393,55615.35869482316,58325.18186124487,58879.31433561155,64884.24701162906,69454.96031054843,71900.84542546497,76976.83503088819,77443.73732546308,76952.8609062609,80348.4948025958,82293.33216258115,83623.14058143288
Nepal,92.82231043601821,92.33779119668104,97.82586186132431,99.27477609537901,107.34226061712789,118.02835207934642,152.6539050697126,203.21604891530905,226.53731997129896,270.5279320582297,299.1286056087108,281.48880709224494,270.95334093288983,285.66520982531466,320.4082104011988,336.13961152729195,347.4926579349413,329.65639231836946,361.29637452539055,408.35062222263457,392.15673821150057,416.6243364160843,479.36708039735936,470.33489320804887,455.40291983945565,467.8016227899248,461.8750819382124,462.9840278156009,436.4629238793196,409.018975194697
Pakistan,4645.721796875443,4644.501963331861,4447.051854469658,4447.014264301404,4490.986948379967,4500.604319881239,4814.60764097778,5177.680737921786,5532.888765238367,5760.283611042838,5995.324434800048,6094.5349080941705,6136.934414753884,5785.87543316861,5962.626847551533,6234.974808419408,6572.602885419365,6970.21147565217,7209.496279493707,7583.1286235044345,8237.279167772946,8519.121755031478,9337.929223885812,10443.60515038313,10316.461775966181,10148.231114630717,10581.19179620065,9877.284211361704,8626.157588370106,8183.350598795334
Sri Lanka,1382.5216863433661,1291.8145190270297,1146.3016037339978,1201.8450712667336,1082.4621785683892,1448.0438525512204,1208.8832275871766,1000.1720671116698,899.4615674444117,1002.1900837760039,927.3803965621133,1070.8274617920165,1311.4611925590082,1501.4188164239101,1550.7650973785333,1445.335960767528,1515.7405782677215,1368.3212305832571,1405.1479430945972,1647.6397529825103,1775.8014492284813,1549.5571454951428,1613.5123435919543,1479.1511710467828,1495.7105261921452,1392.874195988225,1430.4864343534312,1023.2044223984138,1165.8246402134698,1075.7957831196402
China,26111.84906281611,27663.255268394474,29511.611678681384,32223.02962242178,39282.539409266115,42518.976238900184,50416.05809112214,57905.096231555435,62667.32136731405,69026.33013385681,75799.8451916393,87250.55805289326,95911.12008271343,104937.2888820678,127335.0381432844,133606.67059385218,143428.90712299096,158165.56305353675,171025.4522165006,184676.83865118984,199174.68478896198,210640.25097791446,223594.95370558175,236692.30179092195,248223.31996609148,259923.32821429588,266692.2922625771,278474.4401082404,296821.37759150215,317561.0423249247
Japan,36905.30219117277,37576.666397778186,37895.04264953642,37938.147397886794,37740.57015732632,37938.47624311804,38602.62518000931,38794.89528202103,38844.00738022708,38688.81115141692,38618.85179057465,38126.734841085534,37631.15921266751,37268.99577524644,37967.1514635165,38103.113416490545,38618.13981217757,38149.958970164524,37992.19599668117,38398.94138432362,39073.5578748113,38841.38469187751,38584.438541933254,40526.7290966618,41679.456787428266,41322.15750746325,44420.91148019986,41782.51952847869,48189.108621390515,58399.27957175824
"Korea, North",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, South",20392.352288366776,20679.083621509646,21187.952663312575,20448.12148636231,19899.592982395054,21123.95741908545,21728.118315126012,22326.945888406775,23086.012492240312,24100.202945462628,26065.077183562862,27004.340815162253,28227.469209376603,30073.982684682436,31964.76286580417,32230.35664861932,32671.96014773216,33503.85192068682,34518.815421936444,35876.70532940609,37270.41302121134,38204.25983177557,38907.03356767262,40880.226743670246,44173.46974311525,46497.71002843362,48523.07217187054,47504.829737448206,47801.863038878735,48473.49894472141
Mongolia,48.28625811540536,40.802135146064195,37.23451164792864,38.6208158194521,39.47582300043084,50.18361885290255,45.87840956301798,50.27377836365949,47.528024821563186,51.76614103929746,50.146974642086604,61.424396378495146,80.22744767741027,73.70211521480073,47.62011095410181,59.53335355123245,81.36557513690857,99.52553355486545,92.07309292577263,99.40723666285226,98.6169025861717,100.97595146498456,99.9673953975632,95.54394287481566,102.26213093725168,105.84851064905179,101.5318872676821,89.79938601220796,111.46704198602069,166.09669770370803
Taiwan,13480.486483103683,13907.156001681524,13848.726306690813,12953.994381768467,11820.333027668807,11367.203665229434,11161.246632690985,10794.014345571679,10690.948471604765,10709.62603884511,10304.118153327434,9885.212443741519,10460.259963008895,10650.901613973105,11471.295464408162,10841.880206706526,10945.257920195369,11330.782176276114,10700.808287918375,10638.745614950705,11212.55282067841,11019.816977354754,11166.232954022009,10925.289455451502,11652.205698415102,12165.810030066947,13146.227819680365,14901.37723745132,16344.564791689403,16634.732847177882
Brunei,354.20865255376765,397.0099690167233,461.9879670558903,416.61637635644314,372.4381444200341,352.4904440671788,324.60082551045184,345.0738368121564,360.18194012617533,283.9645758308682,344.3508041569025,387.42541684485207,400.788676817283,413.5633057138357,405.9327811521914,423.570842105331,414.84930140400485,407.5656389150096,407.3285377069395,529.3950587256473,463.78997088493486,444.64760965131455,387.6843205442845,385.88998985341857,454.180288237472,474.1331040519959,471.5898158130449,448.6252876772967,448.9114907294427,554.1602266337064
Cambodia,244.5754443540202,225.45410036648894,213.5259151294827,190.4435379507583,197.0390466080934,184.09284032640474,165.12549791449217,151.43857721274568,157.8505865281911,156.78535940655883,153.61653159147002,155.65914254021607,147.3923816945819,124.14514751582276,212.15869374148218,253.46817746975233,266.7828581721628,291.2526644976945,316.5437430495273,348.87192387424597,406.21895540591635,462.5246425077835,537.9210355516861,621.4858923718995,670.114418739516,683.3717253802153,671.6217400593906,628.5333009749962,667.9857331584851,709.257887208777
Indonesia,3189.729009596992,3569.0036607834645,4690.770652065129,3067.139967409714,2330.5742363383524,2397.9015212260506,2131.8745137239735,2576.913644641045,3465.054701049643,3873.9439612599267,3364.678921140896,3416.6063517526495,4108.548389542496,3817.2263667320376,4004.902906984234,4703.488795342862,5392.171069069706,6191.183743452196,8323.756214710198,7333.745036056745,8528.333361823798,7958.8923478069155,9175.218124703422,8066.7871458665395,8465.893128732952,9855.968763444824,8925.766357030152,10235.708445115715,11258.797569510034,11214.16867084496
Laos,173.61359256684318,132.9912181039012,121.98360110405187,83.14724557745805,36.658033608605805,29.024917384164162,28.016623440794415,25.864081012718596,22.667845496797675,21.455265389493555,20.974848699959516,21.037283830601844,21.022245505094535,19.497906361530674,16.288081317687933,16.379230452527096,18.32729396731266,18.745275194961128,19.29783856014857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malaysia,2540.827115041823,2443.143597896759,2296.1707872644715,1687.5918408795487,2283.153213726713,2072.7142770562646,2578.7280455960486,2930.22527767586,3732.37328419869,3605.4598889275235,3856.7104916597973,3774.0217797253554,4214.009860776575,4309.286656182281,4067.999746494741,3556.440290002348,3986.765971406001,3802.181251654223,4142.929131283706,4175.132681724596,4495.450889690404,4303.883234000003,3616.5641305926974,3299.960012089695,3187.4290341761025,3382.785010753807,3543.1675428814274,3638.6586165695717,3925.419274890087,4216.5968620746435
Myanmar,668.0331590072851,713.3417649515263,593.1832119378275,488.8739737846743,484.1926748755162,652.9613248630932,585.2231877060798,426.18599030267666,634.1366437171513,708.072005882037,716.1716184118692,NA,NA,NA,NA,NA,NA,2969.2360763158836,3264.971488686671,3288.2627521385375,3816.696153020222,3650.545650663572,3464.454522822447,2356.6759419764567,2279.5594080520304,3220.027516973128,3785.8760925924757,3661.849922703158,3140.2245375400666,5224.112609331117
Philippines,2608.5858134798473,2734.8173640106943,2442.3584149582316,2411.9208593735398,2381.2810109476836,2515.9443169288775,2373.0581412492893,2498.3004738646473,2784.006848799965,2623.223413576522,2672.9130951352327,2763.8028863175273,3027.3331487648397,3027.7870260957948,2911.7382386761105,3058.6503751879286,3107.3655016886687,3155.209935307555,3601.7854970431795,3341.407924760532,3656.634593277976,3764.7087914350427,4473.502885086033,4751.673441683327,4737.3536407934125,4879.391171171601,5505.44244230706,5524.296224584745,5142.604807858252,6097.426796468395
Singapore,6179.050363383834,6768.8212537818645,7596.26738572857,8602.348864425838,8763.155025021977,8475.439757411965,8678.09541469165,9149.19832440881,9239.373621004448,9414.044330902008,10000.459925263061,10090.57256490809,10479.688402599519,10551.350889190151,10903.392052332543,10693.678184726967,10312.794887678156,10072.2493492596,10039.546223890193,10332.929509622727,11020.859122025839,11717.61996369171,12029.574517061872,12135.23752192747,11995.464394889406,11447.63227318206,12249.48682112001,12900.73311604653,14181.464336746845,14601.64609672715
Thailand,5349.875149933473,5262.057828646363,5111.452687229039,4034.1800967720537,3584.805903067393,3422.8146664997303,3411.900062218486,3397.520112971955,3391.7486079544415,3325.367467369302,3044.075042117646,3092.167888284213,3505.151538417344,4368.536719113882,5390.692859749969,5775.015485851083,5315.59107720036,5516.492845132913,5482.216524736019,5714.892308002604,5918.809851213326,6232.582068459843,6567.04805303559,6716.521463976845,6883.754176658234,7133.306028046372,7020.6757616540335,6149.164354565558,5745.692331574045,5570.350420359253
Timor Leste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.552468659986115,39.09832600254968,49.186424878418464,44.938975430440124,68.8559857111605,46.65143644853401,31.976857878971575,46.51512963927229,39.77013804338499,36.872586294847736,45.70702483527623,32.90611111111107,31.7672392324094,25.156778389194578,41.590222148814924,46.2647579916181,45.50361201363013,48.04214174627844,55.111000000000004,44.938753800598576
Viet Nam,NA,NA,NA,NA,NA,NA,NA,NA,1957.839630632175,2004.8422714790165,2091.6714276087473,2462.224644568094,3172.2102222603507,3124.7556780345935,3443.397992240549,3826.9200371834495,3572.191214205535,4159.8481091110325,4349.91012816021,4820.679902916218,5269.486844546961,5702.81999275259,5685.878515869462,6124.378272041168,NA,NA,NA,NA,NA,NA
Kazakhstan,334.9605149511364,361.5940946973226,338.03681902569286,335.6285264177971,280.5570493101284,294.00167106157426,432.2723846124618,473.7816867030128,560.8321912823704,640.8330227915949,807.7435513638551,944.3914342630222,1419.9020167899916,1348.2485719758845,1271.5301820630227,1396.590544646142,1539.1189018544017,1796.1014500205822,2026.3787010533702,2019.6219609467857,2078.248280184799,1756.3859164445223,1686.444990596407,1813.991630462809,2366.517646305267,2002.1492187148926,1988.6772226392766,1349.6111346618693,1164.302584933854,1145.0258769711013
Kyrgyz Republic,88.84274390021484,84.31433393995779,93.29349209669049,80.639538039692,84.47416828267359,102.30473995333958,88.10691841095057,102.3196990051674,116.22084839194109,124.81899926273651,138.224520001289,152.07440004647023,165.9766148077704,167.77671828524953,183.78803926223685,225.7520557240865,221.9716468261627,221.2654188869194,236.68360168316872,262.1799707257113,270.4110681971054,288.7533682075291,289.3914711221589,298.37721852321204,303.3169336594378,319.83647378492316,319.7303327610766,374.19740064537774,483.8686884227681,447.0009006342342
Tajikistan,13.373287062819747,14.387719213719915,20.620146779909174,23.60953472606671,19.74891281144065,17.067145723522327,16.94416026143307,36.09003427419493,46.722917504545094,54.83616411381449,NA,NA,NA,45.814594273560814,47.093041879425854,52.883454093980504,65.72427325683306,68.24355451976999,NA,87.23870087247913,99.44253657869797,100.1549135461292,92.89453041131465,97.86529645504483,96.10243265508495,89.73412053044929,105.84179722581696,215.6179270649526,285.06344990408735,234.44863772222084
Turkmenistan,139.01559485747487,133.80387990677727,202.54406571804952,171.73414133878262,185.75769168504652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uzbekistan,25.973711156631204,34.696035188417675,40.31999235998439,NA,61.61209844428901,53.01543440685502,45.682371982212885,38.87493440734417,41.137826798998695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1749.9779323380778,NA,NA,NA,NA,NA,NA
Albania,157.8554140727311,141.75639523741708,98.975127192733,93.58296449087005,108.3794382074935,119.8730849480681,136.2165029124511,136.02598770698634,152.81089491894875,167.0161037198981,173.01706086090311,212.51125181128475,263.00034179970385,309.8948048097699,245.1892669895844,263.3980060525865,261.9937173209973,256.04071037567655,241.06105760176268,234.28645248062784,204.01889869503773,196.36225447192143,203.78136456209157,220.58752103688323,248.15046850803577,240.5638704753821,254.78962415338404,267.45852903810555,397.61761306954554,481.5032368657384
Bosnia and Herzegovina,NA,NA,NA,NA,NA,NA,NA,437.03341265893664,304.18672090203705,272.7430686294793,227.69659637155215,218.91553871339386,216.163899042804,224.87494841529468,247.38916893963318,230.4557237928815,203.42324478830562,200.86856055568995,194.83130897981692,189.54033973258464,195.1936820562111,193.6290564468801,186.48217958162505,193.35609252793878,194.8246009641839,195.80659334663554,231.78254441761686,201.0589220471302,197.3325157983119,211.09473244662863
Bulgaria,1075.9050687791598,882.7276420846136,824.207032644966,953.0695364231213,1080.7272061825342,1114.067575634145,1233.8149393403858,1244.941887818516,1266.467158144808,1183.4437292412617,1210.7697585785186,1198.6124775932524,1401.947028911863,1369.5518950196945,1092.546866614837,1030.508297887732,856.9449421855389,858.1195289664232,925.6200390617189,865.1399121020155,877.0484847077171,939.5643157778165,974.1440779554908,1202.653966220304,2761.2585249328326,1382.765437402214,1470.3916524605668,1615.3568000307446,1989.7034778381724,2265.106014976479
Croatia,3458.4013956319895,3241.3047984544555,3269.9866140280137,2521.098658398946,1966.0952680390826,1393.2069445003567,1290.7109166950413,1396.3229652678194,1130.0311612286832,1026.6799367988463,1071.2441900558551,1082.7754757199798,1114.290969327721,1279.3939335465454,1165.746900483991,1080.220617135084,1118.1363890440628,1022.0079976277875,976.6735940275369,1095.9733843277202,1091.0010751765742,1037.650474592633,1102.4406532937708,1076.9183884018073,1168.3516707342096,1140.6967319527948,1486.07368796298,1421.5628117940616,1439.0603324964025,1565.0061674308733
Czechia,3608.4822795248137,3579.9726692531985,3385.1425266114434,3674.3819814551066,3984.139378857807,4113.780260550626,3957.5966856955733,4224.469491012821,4587.708268667701,4404.667870118601,4815.767089799052,4448.706681700063,4293.297331403146,3660.374260864004,3768.64549558099,3418.819196012399,3078.829460833904,2959.6449432885406,2822.312131788228,2808.423343241594,2919.3135047997057,3164.392240282522,3160.4014415321258,3726.7741578287196,4106.055220480273,4503.017004349689,4902.800268757123,4668.038958244011,5056.277310052805,6676.022941084383
Czechoslovakia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estonia,113.6083223169658,110.52854753914006,147.51351549906872,156.17094657130824,194.1877538920784,229.02246666882655,267.2421363807886,319.08519724702734,368.8196006530672,389.03272082531146,372.6122794691094,408.3919261165597,553.0980587582399,541.4533994047839,469.11681957556146,449.163519863074,477.9257877766855,558.3753223653628,576.8242281547235,617.4260573637898,671.9196725398956,722.2845709986219,743.4271427082211,781.749357841431,834.7626217676548,928.3808108531111,891.3267519063415,917.5184756344576,1235.9497149969102,1392.6579125761443
German Democratic Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungary,1343.7881148620104,1263.7655863439556,1554.392012892168,1388.8981329031499,1587.3719121922627,1751.7730542775314,1924.1087042195204,2101.174768964859,2267.874041973355,2099.924687093666,2078.7442870641025,1862.7078933536945,1897.1917541932612,1763.2044398960038,1571.6034278643706,1409.8620787973116,1429.3392311558596,1360.565928339709,1286.5733071792201,1267.265215770703,1425.4749832530356,1628.4035239998766,2055.7577513104025,1861.2112272854827,2626.590311224733,3403.6065026975543,2776.0155158749367,4020.7091722952914,4355.478069889931,4718.443186693607
Kosovo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9887763345310806,31.371057106280944,45.05526632146034,52.83634674924617,47.489396004933504,50.57700789741915,55.56185404227691,62.34829795129218,64.78760690377985,69.37552558131013,72.19121261083384,76.88779744020191,90.57969900646762,85.16345691983477,115.99268268617527,133.18546592279202,161.98947369087975
Latvia,129.42777722493204,100.62477990324675,97.45025691551974,104.98841545558636,136.4609235208204,170.46977307633924,213.9747427473225,349.84157777074864,403.6106864473779,435.6776251112615,506.98543207989593,637.3327418154906,694.7638494707904,680.7114957557172,432.31499025591876,327.33232081117103,338.74658993526333,311.3943662827867,334.338863886582,346.74423709861003,395.8338704273578,570.5090939285853,647.8250456485334,883.0675510287554,883.2153691305876,928.3436796623946,961.0330972619172,958.1145323026443,1253.7964399462408,1404.7713519101135
Lithuania,121.69454292333772,135.5051892262864,222.66867348439914,387.288848267089,296.21217908238094,386.8851309362763,453.6376592369585,452.2286842010276,442.3367652839025,510.2906221530256,556.2814991527163,615.6987483212525,671.2269820492755,692.2319419538239,522.2411488047173,435.941617203582,420.8652901092029,421.52452969774896,436.1508714352865,524.4435164973859,698.7140490454997,936.4043437503083,1137.2128898855997,1369.2556748688598,1460.6089791677566,1521.5862239014134,1559.3485581962402,1943.968047456773,2162.912001244593,2602.0612717950917
North Macedonia,NA,181.83640480540276,143.08098967614416,147.0580859983357,130.5077659421886,149.47528401231497,475.38748558875403,206.43989217863452,188.2620974100378,200.86232578613675,187.1415567088293,178.13556955052377,206.0026766375089,189.03958043890663,184.40711818800338,156.86771934240693,146.34659000078693,138.25741234445837,138.05599491078934,136.02821757958955,131.37436936104913,136.84532060098638,129.45359555754683,143.74870782646784,183.76648241709515,187.7842026585182,232.31896096647964,247.44970317231508,266.629712724026,341.79486684540603
