"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Liberia","LBR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","1.17749672917575","1.14519427402863","1.16858237547893","1.10187861271676","0.993485342019544","1.09873104302074","1.18594436310395","1.10024449877751","0.968992248062015","0.93429158110883","0.952380952380952","1.07256577844813","1.15156017830609","1.2409369771333","1.15464930598207","1.49175149175149","3.11281748375665","5.01794189142262","4.70609667233422","2.94048320565704","2.95430518031246","2.89536266349584","2.28721217105263","2.40778195126649","","","7.18390804597701","10.1342281879195","18.9837905236908","29.7276853252648","","","","","","","","","","0.634351668877098","0.856442095883425","0.476173999027361","0.311075182608453","0.497952236031321","0.651749770983154","0.816738925922708","1.05878496963336","1.18202743211185","1.08123677293918","1.03252916478791","1.05149809603217","1.06263832185229","0.940009270135755","0.938216027306212","0.940305253925036","0.973405960386543","2.01269378251252","2.48853504900889","2.29838717994242","",
"Libya","LBY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.592","1.85507246376812","3.10416666666667","2.40794223826715","1.84375","1.85714285714286","2.91492329149233","3.36094674556213","2.85594639865997","3.76288659793814","6.07293127629734","5.32267977873387","3.70967741935484","3.98486197684773","3.2912696368787","2.25396825396825","1.96861626248217","2.46399444733646","3.79922644163151","3.22074942645934","2.92236435818262","1.75511376328302","2.2405257767156","","","","","","","","","","","","","","","4.07802671566895","5.29744153194161","3.7838602447132","3.14686367358096","2.41350785849837","2.06923852022456","2.07204807151526","2.07107445674837","1.52811115994456","1.12033540648601","0.946677517254647","1.48985108130425","","","","3.74560382719202","7.63933084825893","15.4795763013832","","","","","","","","","","",
"St. Lucia","LCA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.18465876887111","1.87788038679467","2.22722919817919","2.00449853890847","1.71510665984174","1.96806731901898","1.92983537846309","2.07110393194211","1.86576792234138","1.87742094700957","2.10121119272853","2.22691295450944","2.15581515768831","2.08523680847717","1.94048271452669","1.95213145789053","2.14094190012415","2.22274582094671","2.25801290740385","1.98104943146296","1.62006628842602","1.67272363164709","1.79527529425596","1.93672394578772","1.72000583089054","1.64115313436346","1.65161675297798","1.83803633814769","1.82385865403317","2.0555656326201","1.73880054902652","1.45310654346231","1.30638789970163","1.35895942117648","1.44436800998544","1.58320847399843","1.50323982234932","1.36088617788991","1.39175130120747","1.31127634024061","1.27225560585799","1.30247719378143","1.22286054452408","1.14703568446051","1.13698036744831","1.21301820017779","1.19656516668562","1.24213589347714","1.28981370854503","1.40305523168115","1.36279030908835","1.28568976142382","1.30630219366357","1.31795110363658","1.27132110020039","1.24889660719738","1.23946586355052","1.26160405246589","1.27123430171074","1.21134642012932","1.29340603467048","1.14615426942006","1.072592335254","1.04634479953484","",
"Least developed countries: UN classification","LDC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","1.62268777763907","1.71883560882341","1.78732528534773","2.17213712233199","2.25584820404688","2.74505015239484","2.75138029188285","2.6602411629871","2.67529487917079","2.74016065638815","","3.21980905284116","2.79700921222559","3.01564856963288","4.14207724205471","4.31689200530062","4.53362250906153","4.55371377310941","3.68124490807551","3.07788472532623","3.69789950489414","3.4501318756976","2.33519673990271","1.99375766240012","2.09142923353947","2.26714996655945","2.93546024027559","2.33160169806297","2.1738989923285","2.05249085700738","1.94109187872764","2.15085571609499","1.94772988851389","2.11692621358695","2.18463672096768","2.35697726379639","2.4590551925102","2.07770951760805","1.98194881286684","2.00202180162701","2.16941654255732","2.15151848848919","1.82231115883178","1.56571036093128","1.53219909877271","1.35285457524776","1.35379427472961","1.44515834293329","1.42917723221205","1.38755140611711","1.42761008346139","",
"Low income","LIC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","2.41589828874332","","2.07328206662204","","2.76944375752227","2.79360571041606","2.78919220675831","2.53885842736459","2.94098416472285","3.16177618341551","3.32453041887642","4.28361224005433","4.34838715475232","3.91971189718902","3.98451657332448","4.5820033569909","7.11328787742484","6.47670080897353","7.50918680398591","7.48490497717122","8.02791861895077","7.30477027875358","6.41349826897136","4.92430275029331","4.86826386109925","","5.28075410699049","5.39349260120368","5.00310722320945","4.88597604426232","5.19981542293802","3.31871195762796","2.88604250496511","2.89848758706262","3.63280980908988","4.15637559258962","3.4384418526654","3.54417489340578","3.48661940149832","3.14508853421575","3.38017223250838","2.75224181574337","2.80084494164884","2.9284147128516","3.00708751487351","3.04625909602807","2.57075094261145","","1.88195906386939","1.97898917633826","1.8054474522993","1.64085984227672","1.2788899453675","1.3658333651384","1.1775690591863","1.23721624558831","1.34851455113815","1.32581450506218","1.42892461664439","1.54479027853172","",
"Liechtenstein","LIE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.18305236461286","1.18327272727273","1.08285509325681","0.897791926307234","0.851725907866034","0.852610094012865","0.872915916996522","0.845136660396149","0.79453205188019","0.807396323215049","0.916642271662763","1.3626334519573","","0.874809823951315","0.795086449875899","0.803589569928886","0.659239148428964","0.684373884143159","0.803000117192078","0.834462748391777","0.765779307649526","0.62679842362214","0.544740925855015","0.889137424856704","0.922430502256969","3.16076982294072","2.69665801174543","3.39314670882408","2.37118324909227","1.79859542421127","2.32848743256346","3.082087848635","3.36763990096007","3.43178565351856","3.72933805803649","5.86113224274153","5.51978316113981","4.63060207374592","4.64346408117958","4.0301638395602","5.03387296841704","4.28699058949232","3.34258944021437","2.86891182725842","2.99735847919569","2.6395333951407","2.79877359903086","3.26060835702917","3.24360178402603","3.16189871004304","2.70074784039336","2.68531865302989","2.15519951243996","2.15404824269909","2.41264701190051","2.41701116575955","1.97935533284589","1.97692843257215","1.73469354853576","1.75219928060225","1.73988733298184","1.71265688710699","1.34338942659722","1.64003079587098","",
"Lower middle income","LMC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.98219416703221","2.07435450148412","2.73535057577416","3.6601187514855","3.6185447006442","3.79971648730426","3.65737196033927","3.6422741006243","3.8804334430821","4.05856590749584","4.23518529798862","4.50816798456246","4.44634627132568","3.83486596947291","3.85669646081722","4.53689927180588","4.46202043936468","4.28229697151528","4.01804405511859","3.77837934411465","3.38616920961413","3.32831771722875","3.36806929252132","3.50494567378547","3.43421822418743","3.51392401648406","3.76570529994087","3.97137637219288","3.75128883684373","3.4891934206404","3.19898026680089","2.92208704121062","2.80038653932007","2.89321971507856","2.67017399038875","2.52132407808427","2.33365360503264","2.31438253246191","2.30058306439992","2.68054324569858","2.60682945186054","2.6176403893054","2.55258674521286","2.41860284291699","2.41464336596567","2.38571893602156","2.22522167879074","2.14771811659619","2.17938591682495","2.45840691624387","2.29779839308008","2.15773256507864","2.10184920122776","2.07661713332079","2.08196552779301","2.03566519397721","2.09558985156441","2.10093148349394","2.03156546733544","2.02954889839862","2.17974940307462","2.07518742896239","1.93302652399759","1.98518271499795","",
"Low & middle income","LMY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","2.58861178796423","2.79031851664547","2.73515933782832","2.9738140602373","2.77566922619588","2.93575340873354","2.96436945608785","3.06790406018136","3.21879251775466","3.19504161532973","3.04927103512674","2.77569358972899","3.19623392133328","3.86551713482203","4.03206950190164","3.93525112440289","3.77349685905499","3.17774421964661","2.88911947389382","3.06907305377761","3.11801341204453","3.2650795898692","3.09290308850787","3.14558297951587","3.19652250168626","3.16639943308281","3.03218214635773","2.78578994627093","2.56074280390796","2.33794561944943","2.19259005195045","2.07157699448858","2.03720243040964","1.99252496546553","1.91256542348866","1.85824183268576","1.84408370900679","1.9639387069085","1.87141266010711","1.91753326909533","1.95025411626396","1.89380490745002","1.85145346560738","1.79847200160104","1.74407584304499","1.7154156233405","1.72913221043685","1.92940425917848","1.77622329533937","1.67362811680954","1.70326245765648","1.72374112062919","1.74464708241319","1.75278626558981","1.75074714482804","1.72218635793324","1.67930431997344","1.68781045292105","1.78291968504852","1.62834721487947","1.66766511653143","1.77714109889619","",
"Lesotho","LSO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","1.55179127725857","1.43813206424747","1.50560828300259","1.85120753172329","3.15853658536585","3.31151035322777","4.35773665862161","4.01305683563748","3.97914379802415","4.31409907457812","4.83998732572877","4.18131307404468","3.36975524475524","4.30771465930554","3.55047598830801","2.88884695541125","2.70645352476235","2.47547266258969","2.74112240996011","3.24188937641956","2.82467366309587","2.71217734729986","2.85192846653195","3.56245119166974","3.28492612837033","2.74417802299373","2.5163929527429","2.36900091916458","2.13166293812828","2.0492596155836","2.07422499066906","2.36815458611088","1.547920805645","2.722681670282","3.16252874160214","2.25552295756199","2.14823978786685","2.02653187465999","1.95379607639772","1.86575300076387","1.96388842698486","2.27081453102287","1.99938292931215","1.87540421655185","1.88179923148985","1.53897905185042","1.51643894745129","1.53626292759206","",
"Late-demographic dividend","LTE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.26771239198785","2.83416006314158","2.72216317696221","2.43744789242626","2.3276024599287","2.34229118991506","2.18064790360807","2.25520882379081","2.29532701532337","2.3761391425495","2.38492958503366","2.28257914433591","2.18918965777085","2.12588673561715","2.0827500459247","2.02267896305744","2.02083609442349","2.20339944165416","2.07627329737588","2.00131875546928","2.06887536601488","2.0963270181203","2.09119664529705","2.03648314373244","2.04591557073858","1.93134802073105","1.86383569727965","1.87476002202165","1.95730180345428","1.81961356767624","1.92219744056107","2.017418976732","",
"Lithuania","LTU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.812260643325921","0.493377598492433","0.454372873794607","0.503980009230949","0.747111152854449","1.22925433619046","0.970102491828194","1.21669999047963","1.36194363753379","1.27128874631595","1.12122849806511","1.19594328186275","1.16345400761345","1.16518481322546","1.11360756727258","1.13160855191207","1.08280378279988","0.878659092050565","0.790700848052255","0.765265810142739","0.762907482084214","0.879596257744358","1.13774817357899","1.47750587185705","1.71207046761202","1.96637494666771","1.99554075372468","2.06523858406958","1.95651032201318","2.44662159116054","2.71567834515769","",
"Luxembourg","LUX","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","0.906952919286089","1.00015206896733","1.16246371645813","1.0672209514909","1.24585400836772","1.22031510134833","1.21187901587785","0.996085872127087","0.825022794421924","0.737580771306242","0.681993152418119","0.712646825176389","0.738045903344618","0.706935166712404","0.685000056287078","0.869718940134074","0.890996863139468","0.906504943377878","0.929190840976478","0.918695859255976","1.04184420341133","1.09342002947633","1.07715200754963","1.08824129427353","1.04216962842296","0.867554425044341","0.833086844864453","0.915915918607726","0.951494528594597","0.78845832033386","0.788344680855924","0.811385163106724","0.827198401049985","0.707154433830032","0.741561435509644","0.595326878183646","0.587036047449911","0.613890040125864","0.63992050413869","0.57140192589808","0.54411854308622","0.680287079761237","0.586825535638613","0.60717994174289","0.611235470879585","0.58477615707441","0.52078771268481","0.50162400683642","0.364912794964823","0.371311757115607","0.441009496679635","0.376775588804359","0.358937251707305","0.358492375793951","0.366856825936978","0.415571527949753","0.378949157263331","0.495110917223231","0.500655642661875","0.546198379988419","0.578077082223964","0.47124923612019","0.625326007042526","0.7490545294635","",
"Latvia","LVA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.735295406430013","0.838757226966531","0.805656844387504","0.639144683331598","0.582114908741438","0.587847986496102","0.750940828413688","0.881715011606815","1.04153876427659","1.54220827552533","1.61002427493687","1.59565821670758","1.61062192658035","1.70523464011206","1.55039879604486","1.62264137558566","1.37736784110828","1.0835925294035","1.07114811696512","0.907662242915502","0.938941958353352","0.943460035769368","1.03735427695593","1.45006228291436","1.59351134040875","2.06149811300222","2.0214000784007","2.16211101523024","2.08702338506654","2.0941585284431","2.26754267524368","",
"Macao SAR, China","MAC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.31573157315732","2.70243362831858","2.56591337099812","3.1956155143339","2.83586869495596","2.42933130699088","2.67757009345794","2.61764705882353","3.00457217504899","2.39021678710395","2.31600617601647","2.62862488306829","2.84391534391534","3.06179775280899","3.14583333333333","4.60291288815609","6.22043404047793","6.61977491961415","5.83680870353581","5.63346228239845","5.94007288432987","6.38459397221449","6.22086827346416","4.50565855036211","4.01819087964117","5.39043522658704","4.30445955767833","4.36931479451528","4.12851581775317","4.39291741336162","4.14882504070243","4.14284293740367","4.29804827877283","4.65557168740476","4.49381938880623","4.34741049396921","3.94909292657436","4.19265940634305","3.4563343607373","2.42076323622306","2.68517230679106","3.72613588276971","3.49178799247956","3.49420754151271","3.24946757487646","3.25799678207968","3.10979654916899","3.04695366406602","3.18350142755722","3.28865184646812","3.39079610106242","3.29749523520352","3.46275007931538","3.80578290120645","3.39845864113579","2.95999792230728","2.98211832955753","2.94588992031474","2.90288871579444","2.86579837978571","3.97969764255599","3.75515698655477","3.81455962374395","3.63868518644989","",
"Monaco","MCO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.530067157581448","0.773794067290296","0.925965936799738","0.906693656299238","0.90277252095021","0.624855228169175","0.511299142949014","0.387282499272851","0.402592316596498","0.419846587081724","0.416381264465176","0.360979036536125","0.400235101204801","0.48263447637712","0.516193541658915","0.6085356171256","0.457886649076119","0.262879174562087","0.272949600366091","0.27407991661782","0.281261545863777","0.293185446371091","0.295624501341201","0.344191282076352","0.324532006964179","0.332323743137999","0.362122378852081","0.385463277737582","0.377728511357822","0.328875031549807","0.546678815870651","",
"Madagascar","MDG","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","1.50215208034433","1.53731343283582","1.46036988110964","1.45875","1.59085439229844","1.54227485541173","1.55002592016589","1.54621848739496","1.50724637681159","1.35124298315958","1.31657355679702","1.4881933003844","1.52385752688172","1.67068919281309","1.63714574898785","1.88020957370803","2.30719931638539","2.41985203452528","2.92723911947572","2.76891852710931","2.97845373891001","","","1.87315634218289","1.78005493344602","1.551935381404","1.4290401370712","1.3471834264432","1.21086533180207","1.23151104450381","1.29634905775571","0.769921868015948","1.12232401680386","0.926473487088508","0.859887969729569","1.23763444173934","1.48191235942607","1.34892749207597","1.21022921655833","1.21751390900084","1.43584760245284","1.31316157379668","1.32475732452129","1.2482266720781","1.07194154854732","0.977431205130634","0.961181513313121","0.962892092840992","0.738132953446095","0.570214687272478","0.623191026336477","0.592764957720632","0.578559931839726","0.556391260884791","0.520469241195104","0.501387044175783","0.506222289767563","0.532102174287315","0.545343037675691","0.673153896375499","0.692132176722242","0.665916150757593","0.662961133220886","",
"Maldives","MDV","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.19075387877117","4.4126317048465","5.50978198788526","5.44654112943193","5.8986040423222","6.11232672244432","6.58798793157878","7.54034385380184","8.02316594968849","8.94279132272863","9.8204752076595","8.54851976701317","7.75978193465159","8.56673554874182","9.95946297168842","","","10.9738327557723","11.1345179826679","9.00630737317459","8.16639461303425","9.72558608693712","10.9260347548468","10.2243080268144","10.28333796086","9.46443390842695","6.6515366138905","8.68799841307831","8.58882473629945","7.40402866098776","8.5933717069918","9.7427079159631","7.51340770096962","7.6927748602553","7.22229483377839","6.21520738616449","5.68546087308011","6.1950422374017","6.76716860739495","5.90329227106017","5.89363129789372","5.86411361394273","5.4582929178942","5.14648382543856","4.82108912190056","4.52184034127282","4.32677671013595","4.32025292508412","4.06882846984016","4.90563407175189","4.65172854807915","4.42491379150505","4.5692029538182","5.14856553978047","5.66305112028224","6.41968431955944","5.44200867265286","5.55492753207549","5.22379870308506","4.89940812384911","5.23399899418752","4.67011837447374","4.27000751009892","4.74843336291259","",
"Mexico","MEX","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","0.673508659397049","0.651780325890163","0.689655172413793","0.718685831622177","0.677506775067751","0.591269841269841","0.576379066478076","0.545217107411035","0.548510763786494","0.600160042678047","0.497411658789106","0.487655580493777","0.53656808925093","0.54421768707483","0.565744136934534","0.573584219616398","0.598103574033552","0.53425620505056","0.504834431419526","0.505297473512632","0.416107382550336","0.513301014380576","0.495419417575106","0.522866313988212","0.659819059927896","0.676313139343828","0.634622463096704","0.580341889191456","0.536145374184792","0.517255829376633","0.433081035474032","0.435402300782292","0.469454655731209","0.442785493894955","0.51883032705709","0.450891531237052","0.476484777906755","0.458095853691372","0.450450487249782","0.460988775566099","0.446047820449759","0.442657003961602","0.421606002464969","0.405916546649963","0.364898722678153","0.355958931501411","0.311171936508264","0.401163917952381","0.390513227488772","0.501556274697719","0.433229899207479","0.447386994111846","0.455502058064299","0.487642870144841","0.495321042296404","0.4507428192422","0.480046272445401","0.424849159310516","0.464611537244599","0.508905926294583","0.717897860988845","0.661419726405739","0.686105132578991","0.656934513100098","",
"Marshall Islands","MHL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","2.54760538172022","2.82313489555863","2.75090967747698","2.95180725104305","2.81545487681785","2.92688769790251","2.97452223267708","3.08280106595014","3.24060631343532","3.2299805799405","3.0550198748381","2.75699020459215","3.19062028486999","3.8452830504919","4.017813885086","3.93597385849885","3.76362987686667","3.11785582282063","2.758408848208","2.96956716138601","2.99485752858892","3.1312312052184","2.91931578454202","3.00687116613254","3.08947030381505","3.10767905637297","2.97274408396065","2.73410870251434","2.4659574493763","2.21630156835782","2.12297856849647","1.99456026761599","1.96775545431557","1.96895014898678","1.89709770476853","1.84193635387687","1.8156728508154","1.92769881194914","1.84155271178957","1.89024372056076","1.92241561601902","1.86903263564714","1.82058437668724","1.77889471848186","1.72363849365695","1.69183200896527","1.70166829916646","1.9053865001343","1.76341797475374","1.66716795913365","1.70117338538987","1.72051961964605","1.74386651847469","1.75424913752457","1.7566246043389","1.72646580844764","1.68525420881703","1.69346573486297","1.78867500041536","1.63199066646459","1.67033754546736","1.78000432897991","",
"North Macedonia","MKD","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.81367674231936","2.12824694412777","2.09823976120451","1.71382060586219","1.850821459557","6.10039562766158","2.64559751876128","2.34170115867248","2.38010407130392","2.02926330577443","1.83653768735825","1.95006969471653","1.74234086894233","1.68816456224776","1.38215461102863","1.26218709982742","1.22531966171625","1.16943718855289","1.09296080025624","0.99342769175221","0.970115977909212","0.895041406541028","0.943108732670231","1.15911628553257","1.24058656980426","1.47193209314226","1.6229276570772","1.69895545621264","",
"Mali","MLI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","2.70224719101124","2.89130434782609","2.64691358024691","2.86877828054299","2.51991150442478","2.40803382663848","2.40384615384615","1.99081163859112","2.17551622418879","2.22804718217562","1.91616766467066","2.37556561085973","2.65580890336591","2.86591606960082","3.16602316602317","2.91153415453527","3.12958435207824","3.21395775941231","2.96610169491525","2.07929560652539","1.96076196121795","2.10679495672383","1.98366008623087","1.97260741380505","2.14241632585193","2.02676894054551","2.11678611388309","2.21346810206719","2.11201131003608","1.95649418287434","","","1.56379346508086","1.43802626563637","1.49701708229888","1.42841059416252","1.49685223773671","1.40463231082634","1.49228992788343","1.47864974445751","1.29517222790027","1.26885043144455","1.4193331132051","1.42199884362637","1.38431204093435","1.39141541039687","1.35503402826002","1.46571486807421","1.41866425479876","1.37456680820104","1.2410333300729","1.19640574526633","1.16137913160626","1.51593383195421","2.36017445199795","2.58613087357125","3.02860111373814","2.82359553728652","2.75271658139503","3.39955821425498","3.40867958739493","3.13966043242685","3.82768546750975","",
"Malta","MLT","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","1.27625103445688","1.26918382590508","1.45625776866228","1.22106673142782","1.10818483744066","0.914918012232462","0.871119892244603","0.973183398963503","1.00196104784451","1.02405911504141","0.842358247918523","0.8748123692217","0.824691193662375","0.731471858138656","0.683654672499048","0.625517348678825","0.666917449365587","0.635846067295531","0.630122908756666","0.670530017159899","0.819604968047487","0.653051750694016","0.61769072153659","0.616369198929103","0.679751022143928","0.650590925577019","0.580640238717098","0.527587899389015","0.509947594950674","0.486761550387849","0.467203716750544","0.511888844132672","0.479625797586355","0.434325315075578","0.501868733130497","0.566881931048812","0.486319433139289","0.432529412373608","0.558644018130875","",
"Myanmar","MMR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","6.12346049864824","5.69071146245059","6.84714060484449","6.02234564711961","6.69562082076832","6.1255794096121","5.20179852264212","5.02319717599597","5.31042884990253","5.60194500335345","5.65122539918307","5.45164039198977","5.11394557823129","4.02108745089932","3.77497124845594","3.79370693112626","4.03977311094605","3.92138364779874","3.5575807318937","3.42212955528504","3.45682035495231","3.21826066522826","3.0703691066375","2.92367110099446","2.9782635874904","2.87914210205326","1.9724009432589","2.14085227496295","2.95910673319109","3.39589051013222","3.17100459309858","3.35451793339882","3.52310856153263","3.54112112764238","3.68483237946254","3.49342786434001","2.31372237705347","2.00890121108614","1.73138335784836","2.00119922180272","1.56256149129696","1.12750816122084","1.67046227508033","1.65722703145489","1.35460116507252","","","","","","","3.85435141027015","3.99963655299475","3.78953437926591","4.30136026437039","4.08929708316631","3.64194893785999","2.35979043196518","2.18974002099593","2.99047588930389","4.25172853818546","4.08557454883356","3.7885823650653","",
"Middle East & North Africa (excluding high income)","MNA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","3.33842347619445","3.41537953768337","4.81255911862919","4.5560508484829","5.31835721781199","5.50687639172373","5.5366519636984","5.74672954075188","6.4112928368958","7.04543794662642","7.888791703923","6.90182602051518","5.64850234797922","5.33403942846754","7.96020620564677","9.37808909559905","9.04624856175892","8.30812708470168","8.22130277616234","5.46635105377592","5.17753770095302","6.77157339743664","6.45651536923496","6.5857933891023","6.24009745953053","6.20453228089041","5.66393175153949","5.09691872374753","4.85215527798335","3.92849763994444","","3.17072075912133","3.18039488356642","3.48820150107163","3.87647649103154","3.31213069823582","3.13499369274917","3.3192946749294","3.35962769236804","3.04476689102268","2.99423993804963","3.2195806165297","3.1839877285294","3.17773778354112","3.04584852204161","2.95759432986347","2.87916551792818","2.69332329889433","2.70712664471045","3.13037240904931","2.93304852812889","2.75987969126488","2.83150022145137","3.12327761207458","3.41451830343892","3.36630179080571","3.21318751589798","3.25645733159794","2.84239580676043","2.89865728738703","2.89523081109296","2.6027167472607","2.34507082558809","2.98918188723781","",
"Montenegro","MNE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69436332580307","2.29071316307389","1.74405848731746","1.87218246206494","1.84376127299691","1.81434774678489","1.74896930267889","1.65646177250839","1.45226142609027","1.47227234869517","1.40371759825531","1.41128063506996","1.36277677368932","1.36929487275714","1.33441196432034","1.73802726045562","1.55528019503059","1.60746495179336","1.63424966016394","",
"Mongolia","MNG","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8338850879129","6.34124344738177","6.25119508141262","4.28138537530827","3.2315351247489","1.90943719983615","1.71236270542572","1.65435558131062","1.62050592646532","1.77694736936813","1.63873482170006","1.90653754569999","1.8350123058221","2.02248060815309","1.78165840784985","1.79556721143698","1.50969431652769","1.38273006263926","1.01728588491723","0.961656696108958","1.05327216611992","0.823306745414827","0.629698225139809","0.762997245666295","0.837270236688781","0.924305618490081","0.822311489894261","0.85972525833079","0.875507832442284","0.863910995114833","0.762153816975996","0.668952463384853","0.661538119118052","0.709909468541962","0.619505072530135","0.513936273012978","0.60144199287179","",
"Northern Mariana Islands","MNP","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","3.83333333333333","4.28048780487805","4.92405063291139","6.232","7.07317073170732","5.76576576576577","5.65573770491803","6.18320610687023","5.30903328050713","5.94349142280525","5.86129753914989","2.61203208488343","2.96844542513086","2.87088387025103","3.30350171181452","1.46048234605694","1.11168167118259","1.10274139236448","1.13921166552746","1.24586939078367","1.28445790695832","1.24217123946881","1.27363564169322","1.28094221116848","1.3624211148071","0.946231881192035","0.809467271779053","0.668953898163735","0.664921661879227","0.70542260842237","0.891902273445713","0.82655322493467","0.85072600767818","0.930182229707713","0.98075949386584","0.840285274150693","0.929584557013743","0.987964421430527","1.32376513698605","1.39914908531853","2.03395010408449","1.95882072271488","1.49982831285104","1.73193242255364","",
"Mauritania","MRT","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","5.94589517189555","5.03676294677746","4.66958696563589","4.48975060025259","3.96113694076082","3.82792649057496","3.60051244917284","2.68906639883241","2.41242301834316","2.24086190780735","2.26015463356202","2.62634120713694","2.96726008736906","1.86244096675618","2.27363788853198","2.92800544546355","4.00238442248896","2.73938350984677","3.99527571653134","3.83812011166649","3.05155577623304","2.69364721669718","","3.059333957503","3.13532417025639","","","2.11497466612287","1.99659728958967","2.19709519242621","2.15557240363879","2.14548780076745","2.12109845694596","2.13128230977177","1.99633301217738","2.38926918122421","2.29399489807024","2.27905225899349","2.54863177213623","",
